metric,property,correlation,strength,range,impact
electric_network_update,stack_inserter_from_foundry_casting_iron_stick_to_assembling_machine_3_rail,0.35263004506224443,0.35263004506224443,Low,increase
entity_update,beacons_per_foundry_casting_steel_recipe,0.3525833085749321,0.3525833085749321,Low,increase
fluid_flow_update,inserter_all_from_turbo_transport_belt_to_electric_furnace_circuit_enabled,0.3522681982624124,0.3522681982624124,Low,increase
fluid_flow_update,stack_inserter_from_turbo_transport_belt_to_electric_furnace_circuit_enabled,0.3522681982624124,0.3522681982624124,Low,increase
electric_heat_fluid_circuit_update,inserter_all_from_underground_input_circuit_enabled,0.3517378643509531,0.3517378643509531,Low,increase
electric_heat_fluid_circuit_update,stack_inserter_from_underground_input_circuit_enabled,0.3517378643509531,0.3517378643509531,Low,increase
control_behavior_update,inserter_all_to_turbo_transport_belt,-0.3507383771735052,0.3507383771735052,Low,decrease
control_behavior_update,stack_inserter_to_turbo_transport_belt,-0.3507383771735052,0.3507383771735052,Low,decrease
transport_lines_update,inserter_all_from_cargo_wagon,0.34990533696166104,0.34990533696166104,Low,increase
transport_lines_update,stack_inserter_from_cargo_wagon,0.34990533696166104,0.34990533696166104,Low,increase
entity_update,beacons_per_chemical_plant,0.34977139597289103,0.34977139597289103,Low,increase
entity_update,beacons_per_chemical_plant_plastic_bar_recipe,0.34977139597289103,0.34977139597289103,Low,increase
entity_update,chemical_plant,0.34977139597289103,0.34977139597289103,Low,increase
entity_update,inserter_all_to_chemical_plant_plastic_bar,0.34977139597289103,0.34977139597289103,Low,increase
entity_update,stack_inserter_to_chemical_plant_plastic_bar,0.34977139597289103,0.34977139597289103,Low,increase
entity_update,inserter_all_from_steel_chest,-0.34967586313651,0.34967586313651,Low,decrease
entity_update,inserter_all_to_steel_chest,-0.34967586313651,0.34967586313651,Low,decrease
entity_update,stack_inserter_from_steel_chest,-0.34967586313651,0.34967586313651,Low,decrease
entity_update,stack_inserter_to_steel_chest,-0.34967586313651,0.34967586313651,Low,decrease
entity_update,steel_chest,-0.34967586313651,0.34967586313651,Low,decrease
control_behavior_update,inserter_all_from_foundry_casting_steel_to_assembling_machine_3_electric_furnace,0.3492207310028304,0.3492207310028304,Low,increase
control_behavior_update,stack_inserter_from_foundry_casting_steel_to_assembling_machine_3_electric_furnace,0.3492207310028304,0.3492207310028304,Low,increase
whole_update,inserter_all_from_foundry_casting_copper_cable_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.34877538645072764,0.34877538645072764,Low,decrease
whole_update,stack_inserter_from_foundry_casting_copper_cable_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.34877538645072764,0.34877538645072764,Low,decrease
entity_update,pipe,0.3483357879297343,0.3483357879297343,Low,increase
control_behavior_update,inserter_all_from_turbo_transport_belt_to_assembling_machine_3_rail,0.34746435958534116,0.34746435958534116,Low,increase
control_behavior_update,stack_inserter_from_turbo_transport_belt_to_assembling_machine_3_rail,0.34746435958534116,0.34746435958534116,Low,increase
whole_update,inserter_all_from_foundry_casting_steel_to_assembling_machine_3_rail,-0.3471355836569605,0.3471355836569605,Low,decrease
whole_update,stack_inserter_from_foundry_casting_steel_to_assembling_machine_3_rail,-0.3471355836569605,0.3471355836569605,Low,decrease
electric_heat_fluid_circuit_update,inserter_all_from_turbo_transport_belt_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.3463184348777598,0.3463184348777598,Low,decrease
electric_heat_fluid_circuit_update,stack_inserter_from_turbo_transport_belt_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.3463184348777598,0.3463184348777598,Low,decrease
control_behavior_update,inserter_all_from_steel_chest_to_electromagnetic_plant_advanced_circuit,0.34625919817501116,0.34625919817501116,Low,increase
control_behavior_update,inserter_all_from_steel_chest_to_electromagnetic_plant_advanced_circuit_circuit_enabled,0.34625919817501116,0.34625919817501116,Low,increase
control_behavior_update,stack_inserter_from_steel_chest_to_electromagnetic_plant_advanced_circuit,0.34625919817501116,0.34625919817501116,Low,increase
control_behavior_update,stack_inserter_from_steel_chest_to_electromagnetic_plant_advanced_circuit_circuit_enabled,0.34625919817501116,0.34625919817501116,Low,increase
trains,inserter_all_from_underground_input_to_assembling_machine_3_rail,0.3461097072968686,0.3461097072968686,Low,increase
trains,stack_inserter_from_underground_input_to_assembling_machine_3_rail,0.3461097072968686,0.3461097072968686,Low,increase
control_behavior_update,beacons_per_foundry_casting_copper_cable_recipe,-0.3457904100414029,0.3457904100414029,Low,decrease
entity_update,inserter_all_from_foundry_casting_iron_stick_circuit_enabled,-0.3456777690083358,0.3456777690083358,Low,decrease
entity_update,inserter_all_from_foundry_casting_iron_stick_to_assembling_machine_3_rail_circuit_enabled,-0.3456777690083358,0.3456777690083358,Low,decrease
entity_update,inserter_all_from_foundry_casting_steel_to_assembling_machine_3_rail_circuit_enabled,-0.3456777690083358,0.3456777690083358,Low,decrease
entity_update,stack_inserter_from_foundry_casting_iron_stick_circuit_enabled,-0.3456777690083358,0.3456777690083358,Low,decrease
entity_update,stack_inserter_from_foundry_casting_iron_stick_to_assembling_machine_3_rail_circuit_enabled,-0.3456777690083358,0.3456777690083358,Low,decrease
entity_update,stack_inserter_from_foundry_casting_steel_to_assembling_machine_3_rail_circuit_enabled,-0.3456777690083358,0.3456777690083358,Low,decrease
whole_update,inserter_all_from_turbo_transport_belt_to_electric_furnace,0.3456523200621325,0.3456523200621325,Low,increase
whole_update,stack_inserter_from_turbo_transport_belt_to_electric_furnace,0.3456523200621325,0.3456523200621325,Low,increase
electric_network_update,inserter_all_from_turbo_transport_belt_to_assembling_machine_3_electric_furnace_circuit_enabled,0.3455889400429226,0.3455889400429226,Low,increase
electric_network_update,stack_inserter_from_turbo_transport_belt_to_assembling_machine_3_electric_furnace_circuit_enabled,0.3455889400429226,0.3455889400429226,Low,increase
transport_lines_update,inserter_all_from_foundry_casting_steel_to_assembling_machine_3_electric_furnace_circuit_enabled,-0.34557999286035024,0.34557999286035024,Low,decrease
transport_lines_update,stack_inserter_from_foundry_casting_steel_to_assembling_machine_3_electric_furnace_circuit_enabled,-0.34557999286035024,0.34557999286035024,Low,decrease
entity_update,inserter_all_to_assembling_machine_3_production_science_pack,0.3455351335401317,0.3455351335401317,Low,increase
entity_update,stack_inserter_to_assembling_machine_3_production_science_pack,0.3455351335401317,0.3455351335401317,Low,increase
whole_update,inserter_all_to_electromagnetic_plant_electronic_circuit_circuit_enabled,-0.34346688834314737,0.34346688834314737,Low,decrease
whole_update,stack_inserter_to_electromagnetic_plant_electronic_circuit_circuit_enabled,-0.34346688834314737,0.34346688834314737,Low,decrease
fluid_flow_update,inserter_all_from_foundry_casting_copper_cable,0.3425061623786705,0.3425061623786705,Low,increase
fluid_flow_update,stack_inserter_from_foundry_casting_copper_cable,0.3425061623786705,0.3425061623786705,Low,increase
entity_update,inserter_all_from_foundry_casting_copper_cable_to_electromagnetic_plant_electronic_circuit_circuit_enabled,-0.34214992553196744,0.34214992553196744,Low,decrease
entity_update,stack_inserter_from_foundry_casting_copper_cable_to_electromagnetic_plant_electronic_circuit_circuit_enabled,-0.34214992553196744,0.34214992553196744,Low,decrease
control_behavior_update,inserter_all_from_electromagnetic_plant_advanced_circuit_to_steel_chest,0.34174489163361615,0.34174489163361615,Low,increase
control_behavior_update,stack_inserter_from_electromagnetic_plant_advanced_circuit_to_steel_chest,0.34174489163361615,0.34174489163361615,Low,increase
transport_lines_update,inserter_all_to_underground_input_circuit_enabled,0.34117063760257305,0.34117063760257305,Low,increase
transport_lines_update,stack_inserter_to_underground_input_circuit_enabled,0.34117063760257305,0.34117063760257305,Low,increase
whole_update,inserter_all_to_assembling_machine_3_electric_furnace,0.3410684129319572,0.3410684129319572,Low,increase
whole_update,stack_inserter_to_assembling_machine_3_electric_furnace,0.3410684129319572,0.3410684129319572,Low,increase
control_behavior_update,inserter_all_from_steel_chest,0.3406502302718208,0.3406502302718208,Low,increase
control_behavior_update,inserter_all_to_steel_chest,0.3406502302718208,0.3406502302718208,Low,increase
control_behavior_update,stack_inserter_from_steel_chest,0.3406502302718208,0.3406502302718208,Low,increase
control_behavior_update,stack_inserter_to_steel_chest,0.3406502302718208,0.3406502302718208,Low,increase
control_behavior_update,steel_chest,0.3406502302718208,0.3406502302718208,Low,increase
control_behavior_update,beacons_per_electromagnetic_plant_productivity_module_recipe,0.3405582799623849,0.3405582799623849,Low,increase
whole_update,inserter_all_to_cryogenic_plant_plastic_bar_circuit_enabled,-0.34039485814168546,0.34039485814168546,Low,decrease
whole_update,stack_inserter_to_cryogenic_plant_plastic_bar_circuit_enabled,-0.34039485814168546,0.34039485814168546,Low,decrease
trains,inserter_all_to_cryogenic_plant_plastic_bar_circuit_enabled,-0.340390518476782,0.340390518476782,Low,decrease
trains,stack_inserter_to_cryogenic_plant_plastic_bar_circuit_enabled,-0.340390518476782,0.340390518476782,Low,decrease
transport_lines_update,big_electric_pole,-0.34018232082694455,0.34018232082694455,Low,decrease
trains,arithmetic_combinator,-0.34007008356412266,0.34007008356412266,Low,decrease
whole_update,inserter_all_from_steel_chest_to_assembling_machine_3_electric_furnace_circuit_enabled,-0.3392616856535435,0.3392616856535435,Low,decrease
whole_update,stack_inserter_from_steel_chest_to_assembling_machine_3_electric_furnace_circuit_enabled,-0.3392616856535435,0.3392616856535435,Low,decrease
transport_lines_update,inserter_all_from_electromagnetic_plant_productivity_module_circuit_enabled,-0.33871188314063844,0.33871188314063844,Low,decrease
transport_lines_update,inserter_all_from_electromagnetic_plant_productivity_module_to_turbo_transport_belt_circuit_enabled,-0.33871188314063844,0.33871188314063844,Low,decrease
transport_lines_update,stack_inserter_from_electromagnetic_plant_productivity_module_circuit_enabled,-0.33871188314063844,0.33871188314063844,Low,decrease
transport_lines_update,stack_inserter_from_electromagnetic_plant_productivity_module_to_turbo_transport_belt_circuit_enabled,-0.33871188314063844,0.33871188314063844,Low,decrease
fluid_flow_update,inserter_all_from_electric_furnace_to_steel_chest_circuit_enabled,-0.33856232057439767,0.33856232057439767,Low,decrease
fluid_flow_update,stack_inserter_from_electric_furnace_to_steel_chest_circuit_enabled,-0.33856232057439767,0.33856232057439767,Low,decrease
fluid_flow_update,inserter_all_from_electric_furnace_to_assembling_machine_3_electric_furnace,0.3384838070021048,0.3384838070021048,Low,increase
fluid_flow_update,stack_inserter_from_electric_furnace_to_assembling_machine_3_electric_furnace,0.3384838070021048,0.3384838070021048,Low,increase
electric_network_update,inserter_all_to_turbo_transport_belt_circuit_enabled,0.3379397095003744,0.3379397095003744,Low,increase
electric_network_update,stack_inserter_to_turbo_transport_belt_circuit_enabled,0.3379397095003744,0.3379397095003744,Low,increase
electric_heat_fluid_circuit_update,inserter_all_from_assembling_machine_3_production_science_pack_circuit_enabled,0.33724269470537865,0.33724269470537865,Low,increase
electric_heat_fluid_circuit_update,stack_inserter_from_assembling_machine_3_production_science_pack_circuit_enabled,0.33724269470537865,0.33724269470537865,Low,increase
trains,inserter_all_to_electromagnetic_plant_productivity_module_circuit_enabled,-0.3365410316781923,0.3365410316781923,Low,decrease
trains,stack_inserter_to_electromagnetic_plant_productivity_module_circuit_enabled,-0.3365410316781923,0.3365410316781923,Low,decrease
transport_lines_update,inserter_all_from_cargo_wagon_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.33644767315024665,0.33644767315024665,Low,decrease
transport_lines_update,stack_inserter_from_cargo_wagon_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.33644767315024665,0.33644767315024665,Low,decrease
control_behavior_update,inserter_all_from_underground_input_to_cryogenic_plant_plastic_bar,0.3360750429823876,0.3360750429823876,Low,increase
control_behavior_update,stack_inserter_from_underground_input_to_cryogenic_plant_plastic_bar,0.3360750429823876,0.3360750429823876,Low,increase
trains,beacons_per_electromagnetic_plant,0.3357195231946497,0.3357195231946497,Low,increase
fluid_flow_update,beacons_per_electromagnetic_plant,-0.33550993716353333,0.33550993716353333,Low,decrease
transport_lines_update,inserter_all_from_foundry_casting_copper_cable_circuit_enabled,-0.33546962227014526,0.33546962227014526,Low,decrease
transport_lines_update,stack_inserter_from_foundry_casting_copper_cable_circuit_enabled,-0.33546962227014526,0.33546962227014526,Low,decrease
whole_update,inserter_all_from_assembling_machine_3_rail_to_assembling_machine_3_production_science_pack,0.3352295601302459,0.3352295601302459,Low,increase
whole_update,stack_inserter_from_assembling_machine_3_rail_to_assembling_machine_3_production_science_pack,0.3352295601302459,0.3352295601302459,Low,increase
control_behavior_update,inserter_all_from_steel_chest_to_assembling_machine_3_electric_furnace_circuit_enabled,0.3352018354521583,0.3352018354521583,Low,increase
control_behavior_update,stack_inserter_from_steel_chest_to_assembling_machine_3_electric_furnace_circuit_enabled,0.3352018354521583,0.3352018354521583,Low,increase
electric_heat_fluid_circuit_update,beacons_per_assembling_machine_3_production_science_pack_recipe,0.33442390769946645,0.33442390769946645,Low,increase
whole_update,inserter_all_from_assembling_machine_3_rail,0.33409583646631646,0.33409583646631646,Low,increase
whole_update,stack_inserter_from_assembling_machine_3_rail,0.33409583646631646,0.33409583646631646,Low,increase
electric_heat_fluid_circuit_update,inserter_all_to_underground_output_circuit_enabled,-0.33391370125809355,0.33391370125809355,Low,decrease
electric_heat_fluid_circuit_update,stack_inserter_to_underground_output_circuit_enabled,-0.33391370125809355,0.33391370125809355,Low,decrease
entity_update,inserter_all_from_electromagnetic_plant_advanced_circuit_to_steel_chest,-0.33387927444548454,0.33387927444548454,Low,decrease
entity_update,stack_inserter_from_electromagnetic_plant_advanced_circuit_to_steel_chest,-0.33387927444548454,0.33387927444548454,Low,decrease
trains,inserter_all_from_electromagnetic_plant_productivity_module_circuit_enabled,-0.33375500279544473,0.33375500279544473,Low,decrease
trains,inserter_all_from_electromagnetic_plant_productivity_module_to_turbo_transport_belt_circuit_enabled,-0.33375500279544473,0.33375500279544473,Low,decrease
trains,stack_inserter_from_electromagnetic_plant_productivity_module_circuit_enabled,-0.33375500279544473,0.33375500279544473,Low,decrease
trains,stack_inserter_from_electromagnetic_plant_productivity_module_to_turbo_transport_belt_circuit_enabled,-0.33375500279544473,0.33375500279544473,Low,decrease
whole_update,inserter_all_from_foundry_casting_copper_cable,-0.3336104569203748,0.3336104569203748,Low,decrease
whole_update,stack_inserter_from_foundry_casting_copper_cable,-0.3336104569203748,0.3336104569203748,Low,decrease
electric_network_update,inserter_all_from_turbo_transport_belt_to_electromagnetic_plant_advanced_circuit,-0.33330402534816683,0.33330402534816683,Low,decrease
electric_network_update,stack_inserter_from_turbo_transport_belt_to_electromagnetic_plant_advanced_circuit,-0.33330402534816683,0.33330402534816683,Low,decrease
trains,inserter_all_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit,-0.3332766613341633,0.3332766613341633,Low,decrease
trains,inserter_all_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.3332766613341633,0.3332766613341633,Low,decrease
trains,stack_inserter_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit,-0.3332766613341633,0.3332766613341633,Low,decrease
trains,stack_inserter_from_cryogenic_plant_plastic_bar_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.3332766613341633,0.3332766613341633,Low,decrease
control_behavior_update,inserter_all_from_steel_chest_to_assembling_machine_3_electric_furnace,0.3330011096244347,0.3330011096244347,Low,increase
control_behavior_update,stack_inserter_from_steel_chest_to_assembling_machine_3_electric_furnace,0.3330011096244347,0.3330011096244347,Low,increase
transport_lines_update,inserter_all_from_underground_input_to_assembling_machine_3_electric_furnace_circuit_enabled,-0.33300029084248267,0.33300029084248267,Low,decrease
transport_lines_update,stack_inserter_from_underground_input_to_assembling_machine_3_electric_furnace_circuit_enabled,-0.33300029084248267,0.33300029084248267,Low,decrease
fluid_flow_update,inserter_all_to_underground_output_circuit_enabled,-0.33236970726508286,0.33236970726508286,Low,decrease
fluid_flow_update,stack_inserter_to_underground_output_circuit_enabled,-0.33236970726508286,0.33236970726508286,Low,decrease
whole_update,total_circuit_networks,-0.3319000226064124,0.3319000226064124,Low,decrease
transport_lines_update,inserter_all_from_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.33164566012651475,0.33164566012651475,Low,decrease
transport_lines_update,stack_inserter_from_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.33164566012651475,0.33164566012651475,Low,decrease
trains,inserter_all_from_foundry_casting_copper,0.3313536608166857,0.3313536608166857,Low,increase
trains,inserter_all_from_foundry_casting_copper_to_electromagnetic_plant_copper_cable,0.3313536608166857,0.3313536608166857,Low,increase
trains,inserter_all_to_electromagnetic_plant_copper_cable,0.3313536608166857,0.3313536608166857,Low,increase
trains,stack_inserter_from_foundry_casting_copper,0.3313536608166857,0.3313536608166857,Low,increase
trains,stack_inserter_from_foundry_casting_copper_to_electromagnetic_plant_copper_cable,0.3313536608166857,0.3313536608166857,Low,increase
trains,stack_inserter_to_electromagnetic_plant_copper_cable,0.3313536608166857,0.3313536608166857,Low,increase
control_behavior_update,inserter_all_from_steel_chest_circuit_enabled,0.3303078528956869,0.3303078528956869,Low,increase
control_behavior_update,stack_inserter_from_steel_chest_circuit_enabled,0.3303078528956869,0.3303078528956869,Low,increase
electric_network_update,big_mining_drill,0.33003901236880295,0.33003901236880295,Low,increase
control_behavior_update,inserter_all_from_underground_input,-0.3294637769687283,0.3294637769687283,Low,decrease
control_behavior_update,stack_inserter_from_underground_input,-0.3294637769687283,0.3294637769687283,Low,decrease
trains,average_buildings_per_beacon,-0.329146819227394,0.329146819227394,Low,decrease
electric_heat_fluid_circuit_update,inserter_all_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt,0.32905087923493304,0.32905087923493304,Low,increase
electric_heat_fluid_circuit_update,stack_inserter_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt,0.32905087923493304,0.32905087923493304,Low,increase
whole_update,inserter_all_to_electromagnetic_plant_productivity_module_circuit_enabled,-0.32900202299729875,0.32900202299729875,Low,decrease
whole_update,stack_inserter_to_electromagnetic_plant_productivity_module_circuit_enabled,-0.32900202299729875,0.32900202299729875,Low,decrease
trains,inserter_all_from_turbo_transport_belt_to_electromagnetic_plant_advanced_circuit,-0.3284813451022918,0.3284813451022918,Low,decrease
trains,stack_inserter_from_turbo_transport_belt_to_electromagnetic_plant_advanced_circuit,-0.3284813451022918,0.3284813451022918,Low,decrease
entity_update,express_underground_belt,0.3283196846356553,0.3283196846356553,Low,increase
whole_update,express_underground_belt,0.32824466765150195,0.32824466765150195,Low,increase
entity_update,inserter_all_from_electromagnetic_plant_productivity_module,0.3277778183817866,0.3277778183817866,Low,increase
entity_update,inserter_all_to_electromagnetic_plant_productivity_module,0.3277778183817866,0.3277778183817866,Low,increase
entity_update,recipe_productivity_module,0.3277778183817866,0.3277778183817866,Low,increase
entity_update,stack_inserter_from_electromagnetic_plant_productivity_module,0.3277778183817866,0.3277778183817866,Low,increase
entity_update,stack_inserter_to_electromagnetic_plant_productivity_module,0.3277778183817866,0.3277778183817866,Low,increase
transport_lines_update,total_circuit_networks,-0.32775029616173457,0.32775029616173457,Low,decrease
entity_update,inserter_all_to_assembling_machine_3_rail_circuit_enabled,-0.32655583681144157,0.32655583681144157,Low,decrease
entity_update,stack_inserter_to_assembling_machine_3_rail_circuit_enabled,-0.32655583681144157,0.32655583681144157,Low,decrease
entity_update,beacons_per_foundry,0.32533044859904,0.32533044859904,Low,increase
electric_heat_fluid_circuit_update,inserter_all_from_foundry_casting_iron_stick,0.3248106566947519,0.3248106566947519,Low,increase
electric_heat_fluid_circuit_update,inserter_all_from_foundry_casting_iron_stick_to_assembling_machine_3_rail,0.3248106566947519,0.3248106566947519,Low,increase
electric_heat_fluid_circuit_update,recipe_rail,0.3248106566947519,0.3248106566947519,Low,increase
electric_heat_fluid_circuit_update,stack_inserter_from_foundry_casting_iron_stick,0.3248106566947519,0.3248106566947519,Low,increase
electric_heat_fluid_circuit_update,stack_inserter_from_foundry_casting_iron_stick_to_assembling_machine_3_rail,0.3248106566947519,0.3248106566947519,Low,increase
transport_lines_update,inserter_all_from_foundry_casting_copper_circuit_enabled,-0.32344512577961154,0.32344512577961154,Low,decrease
transport_lines_update,inserter_all_from_foundry_casting_copper_to_electromagnetic_plant_copper_cable_circuit_enabled,-0.32344512577961154,0.32344512577961154,Low,decrease
transport_lines_update,inserter_all_to_electromagnetic_plant_copper_cable_circuit_enabled,-0.32344512577961154,0.32344512577961154,Low,decrease
transport_lines_update,stack_inserter_from_foundry_casting_copper_circuit_enabled,-0.32344512577961154,0.32344512577961154,Low,decrease
transport_lines_update,stack_inserter_from_foundry_casting_copper_to_electromagnetic_plant_copper_cable_circuit_enabled,-0.32344512577961154,0.32344512577961154,Low,decrease
transport_lines_update,stack_inserter_to_electromagnetic_plant_copper_cable_circuit_enabled,-0.32344512577961154,0.32344512577961154,Low,decrease
transport_lines_update,foundry_circuit_enabled,-0.3234451257796115,0.3234451257796115,Low,decrease
transport_lines_update,cryogenic_plant_circuit_enabled,-0.32344512577961143,0.32344512577961143,Low,decrease
transport_lines_update,inserter_all_from_electromagnetic_plant_advanced_circuit_to_cargo_wagon,-0.32344512577961143,0.32344512577961143,Low,decrease
transport_lines_update,inserter_all_from_electromagnetic_plant_advanced_circuit_to_cargo_wagon_circuit_enabled,-0.32344512577961143,0.32344512577961143,Low,decrease
transport_lines_update,stack_inserter_from_electromagnetic_plant_advanced_circuit_to_cargo_wagon,-0.32344512577961143,0.32344512577961143,Low,decrease
transport_lines_update,stack_inserter_from_electromagnetic_plant_advanced_circuit_to_cargo_wagon_circuit_enabled,-0.32344512577961143,0.32344512577961143,Low,decrease
entity_update,inserter_all_from_steel_chest_to_electromagnetic_plant_productivity_module,-0.32344032238702936,0.32344032238702936,Low,decrease
entity_update,inserter_all_from_steel_chest_to_electromagnetic_plant_productivity_module_circuit_enabled,-0.32344032238702936,0.32344032238702936,Low,decrease
entity_update,stack_inserter_from_steel_chest_to_electromagnetic_plant_productivity_module,-0.32344032238702936,0.32344032238702936,Low,decrease
entity_update,stack_inserter_from_steel_chest_to_electromagnetic_plant_productivity_module_circuit_enabled,-0.32344032238702936,0.32344032238702936,Low,decrease
electric_network_update,recipe_casting_copper_cable,0.32282624486011596,0.32282624486011596,Low,increase
transport_lines_update,inserter_all_from_chemical_plant_plastic_bar,0.32256521133546173,0.32256521133546173,Low,increase
transport_lines_update,stack_inserter_from_chemical_plant_plastic_bar,0.32256521133546173,0.32256521133546173,Low,increase
fluid_flow_update,inserter_all_from_cryogenic_plant_plastic_bar_to_steel_chest,0.3225545517359289,0.3225545517359289,Low,increase
fluid_flow_update,stack_inserter_from_cryogenic_plant_plastic_bar_to_steel_chest,0.3225545517359289,0.3225545517359289,Low,increase
entity_update,inserter_all_from_turbo_transport_belt_to_electric_furnace_circuit_enabled,-0.3221028738698767,0.3221028738698767,Low,decrease
entity_update,stack_inserter_from_turbo_transport_belt_to_electric_furnace_circuit_enabled,-0.3221028738698767,0.3221028738698767,Low,decrease
whole_update,inserter_all_from_chest,0.32191970118875046,0.32191970118875046,Low,increase
whole_update,stack_inserter_from_chest,0.32191970118875046,0.32191970118875046,Low,increase
transport_lines_update,inserter_all_from_cargo_wagon_circuit_enabled,-0.3213225165990244,0.3213225165990244,Low,decrease
transport_lines_update,stack_inserter_from_cargo_wagon_circuit_enabled,-0.3213225165990244,0.3213225165990244,Low,decrease
electric_network_update,inserter_all_from_assembling_machine_3_production_science_pack_circuit_enabled,0.3204008599159737,0.3204008599159737,Low,increase
electric_network_update,stack_inserter_from_assembling_machine_3_production_science_pack_circuit_enabled,0.3204008599159737,0.3204008599159737,Low,increase
fluid_flow_update,beacons_per_foundry_casting_iron_stick_recipe,0.3199189706987415,0.3199189706987415,Low,increase
fluid_flow_update,beacons_per_assembling_machine_3_production_science_pack_recipe,0.31976649357138526,0.31976649357138526,Low,increase
fluid_flow_update,inserter_all_from_underground_input_to_electromagnetic_plant_electronic_circuit,-0.31960992286973655,0.31960992286973655,Low,decrease
fluid_flow_update,inserter_all_from_underground_input_to_electromagnetic_plant_electronic_circuit_circuit_enabled,-0.31960992286973655,0.31960992286973655,Low,decrease
fluid_flow_update,stack_inserter_from_underground_input_to_electromagnetic_plant_electronic_circuit,-0.31960992286973655,0.31960992286973655,Low,decrease
fluid_flow_update,stack_inserter_from_underground_input_to_electromagnetic_plant_electronic_circuit_circuit_enabled,-0.31960992286973655,0.31960992286973655,Low,decrease
trains,inserter_all_from_electromagnetic_plant_electronic_circuit_to_electromagnetic_plant_productivity_module_circuit_enabled,-0.319044329806524,0.319044329806524,Low,decrease
trains,stack_inserter_from_electromagnetic_plant_electronic_circuit_to_electromagnetic_plant_productivity_module_circuit_enabled,-0.319044329806524,0.319044329806524,Low,decrease
entity_update,inserter_all_from_foundry_casting_copper_cable_to_electromagnetic_plant_advanced_circuit,-0.3190365226545798,0.3190365226545798,Low,decrease
entity_update,stack_inserter_from_foundry_casting_copper_cable_to_electromagnetic_plant_advanced_circuit,-0.3190365226545798,0.3190365226545798,Low,decrease
electric_heat_fluid_circuit_update,inserter_all_from_underground_output_to_assembling_machine_3_electric_furnace,0.3189061761189901,0.3189061761189901,Low,increase
electric_heat_fluid_circuit_update,stack_inserter_from_underground_output_to_assembling_machine_3_electric_furnace,0.3189061761189901,0.3189061761189901,Low,increase
whole_update,inserter_all_from_turbo_transport_belt_circuit_enabled,-0.3188579058565169,0.3188579058565169,Low,decrease
whole_update,stack_inserter_from_turbo_transport_belt_circuit_enabled,-0.3188579058565169,0.3188579058565169,Low,decrease
electric_network_update,inserter_all_from_electromagnetic_plant_electronic_circuit_to_turbo_transport_belt,-0.31794753642110174,0.31794753642110174,Low,decrease
electric_network_update,stack_inserter_from_electromagnetic_plant_electronic_circuit_to_turbo_transport_belt,-0.31794753642110174,0.31794753642110174,Low,decrease
entity_update,inserter_all_from_turbo_transport_belt_circuit_enabled,-0.31776806509514977,0.31776806509514977,Low,decrease
entity_update,stack_inserter_from_turbo_transport_belt_circuit_enabled,-0.31776806509514977,0.31776806509514977,Low,decrease
whole_update,inserter_all_from_steel_chest,-0.3172995886863764,0.3172995886863764,Low,decrease
whole_update,inserter_all_to_steel_chest,-0.3172995886863764,0.3172995886863764,Low,decrease
whole_update,stack_inserter_from_steel_chest,-0.3172995886863764,0.3172995886863764,Low,decrease
whole_update,stack_inserter_to_steel_chest,-0.3172995886863764,0.3172995886863764,Low,decrease
whole_update,steel_chest,-0.3172995886863764,0.3172995886863764,Low,decrease
whole_update,inserter_all_from_electromagnetic_plant_advanced_circuit,0.3171595247895377,0.3171595247895377,Low,increase
whole_update,recipe_advanced_circuit,0.3171595247895377,0.3171595247895377,Low,increase
whole_update,stack_inserter_from_electromagnetic_plant_advanced_circuit,0.3171595247895377,0.3171595247895377,Low,increase
trains,inserter_all_from_underground_output_to_cryogenic_plant_plastic_bar,-0.31703002168028704,0.31703002168028704,Low,decrease
trains,stack_inserter_from_underground_output_to_cryogenic_plant_plastic_bar,-0.31703002168028704,0.31703002168028704,Low,decrease
trains,beacons_per_assembling_machine_3_production_science_pack_recipe,0.31699105459842297,0.31699105459842297,Low,increase
fluid_flow_update,inserter_all_to_assembling_machine_3_rail,0.3169517488850572,0.3169517488850572,Low,increase
fluid_flow_update,stack_inserter_to_assembling_machine_3_rail,0.3169517488850572,0.3169517488850572,Low,increase
control_behavior_update,arithmetic_combinator,0.3168382781491873,0.3168382781491873,Low,increase
fluid_flow_update,inserter_all_to_electromagnetic_plant_productivity_module_circuit_enabled,0.31670288691637866,0.31670288691637866,Low,increase
fluid_flow_update,stack_inserter_to_electromagnetic_plant_productivity_module_circuit_enabled,0.31670288691637866,0.31670288691637866,Low,increase
